anime_id,name,genre,type,episodes,rating,members
2485,doku tenshi no shippo,"Comedy, Fantasy, Magic, Romance",Special,4,6.62,1184.0
3842,doubutsu takarajima,Adventure,Movie,1,6.62,818.0
5476,fushigi na melmo,"Magic, Shoujo",TV,26,6.62,440.0
32561,hai to gensou no grimgar special,Comedy,Special,1,6.62,18358.0
1235,i  039   039 s pure bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688.0
257,ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13,6.62,88969.0
30030,jewelpet magical change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007.0
9203,k on    ura on  ,Comedy,Special,9,6.62,23216.0
11507,kami nomi zo shiru sekai  nonstop   hunters,Music,Music,1,6.62,6634.0
1793,kaze no na wa amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230.0
15279,kira kira 5th anniversary live anime  kick start generation,Music,OVA,1,6.62,1381.0
799,kokoro toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748.0
8560,kyou  koi wo hajimemasu,"Romance, School, Shoujo",OVA,2,6.62,20953.0
32031,leopard eyes,Music,Music,1,6.62,473.0
5225,lupin iii  pilot film,"Action, Comedy, Shounen",Movie,1,6.62,3500.0
12921,morita san wa mukuchi  specials,"Comedy, School, Slice of Life",Special,2,6.62,2769.0
9789,nezumi monogatari  george to gerald no bouken,"Adventure, Kids",Movie,1,6.62,483.0
18857,ore no imouto ga konnani kawaii wake ga nai  specials,"Comedy, Romance, Seinen, Slice of Life",ONA,3,6.62,70559.0
1141,palme no ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462.0
9077,rokudenashi blues,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.62,465.0
4481,saiyuuki,Adventure,Movie,1,6.62,1175.0
32728,sensou no tsukurikata,"Drama, Kids",ONA,1,6.62,97.0
4068,shin megami tensei devil children  light  amp  dark,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800.0
8139,shin minashigo hutch,"Adventure, Comedy, Drama",TV,26,6.62,229.0
425,shiritsu araiso koutougakkou seitokai shikkoubu,"Comedy, Shounen Ai, Sports",OVA,2,6.62,4085.0
9924,shukufuku no campanella  la campanella della benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023.0
10723,sojunghan nal ui kkum,"Comedy, Drama, Romance",Movie,1,6.62,904.0
17409,sukitte ii na yo   mei and marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684.0
2626,the doraemons  mushimushi pyonpyon daisakusen ,Fantasy,Movie,1,6.62,479.0
2210,tooi sekai,"Drama, Romance",ONA,1,6.62,11347.0
16347,usavich v,Comedy,TV,13,6.62,985.0
6226,utawarerumono recaps,"Action, Drama, Fantasy",Special,2,6.62,2667.0
312,ace wo nerae   final stage,"Action, Drama, Sports",OVA,12,6.61,714.0
30795,bakuon  ,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295.0
10055,black jack  heian sento,Shounen,Movie,1,6.61,1087.0
6579,chikyuu bouei kazoku special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215.0
17277,code geass  soubou no oz picture drama,"Action, Drama, Mecha, Military, School, Supernatural",OVA,5,6.61,6467.0
8211,dance in the vampire bund recap,"Action, Supernatural, Vampire",Special,1,6.61,9758.0
28921,disney tsum tsum,Kids,TV,2.0,6.61,359.0
12351,ex driver the movie specials,Comedy,Special,3,6.61,497.0
7124,madou king granzort  bouken hen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196.0
20441,meitantei holmes  mrs  hudson hitojichi jiken no maki   dover kaikyou no daikuuchuusen no maki,"Adventure, Comedy, Mystery",Movie,1,6.61,260.0
30384,miss monochrome  the animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064.0
4314,nanami chan 2nd series,"Comedy, Kids",TV,16,6.61,336.0
9943,ore sama kingdom,"Romance, Shoujo",OVA,14,6.61,1846.0
26359,persona 4 the golden animation  thank you mr  accomplice,"Adventure, Drama, Mystery, Supernatural",Special,1,6.61,5230.0
17873,pokemon best wishes  season 2  decolora adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,6.61,12499.0
11069,pokemon  pikachu no fushigi na fushigi na daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.61,3088.0
1964,sakura taisen  ecole de paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201.0
9220,seikimatsu occult gakuin specials,"Comedy, School, Supernatural",Special,4,6.61,7550.0
18549,sengoku basara movie  4 koma gekijou   another last party,"Comedy, Historical",Special,5,6.61,1993.0
15095,shin koihime musou ova omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041.0
15015,shin koihime musou  otome tairan ova omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035.0
1960,sore ike  anpanman,"Comedy, Fantasy, Kids",TV,2.0,6.61,940.0
34009,to be hero,Comedy,TV,12,6.61,14718.0
33208,utawarerumono  itsuwari no kamen specials,"Comedy, Fantasy",Special,2,6.61,1748.0
20987,yozakura quartet  yoza quar ,Comedy,Special,6,6.61,4545.0
5849,zettai karen children recap,"Action, Comedy, Shounen, Supernatural",Special,1,6.61,1603.0
20655,amnesia ova,"Fantasy, Shoujo",OVA,1,6.6,15956.0
810,android ana maico 2010,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896.0
999,blue seed 2,"Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790.0
9881,chou supercar gattiger,"Action, Cars, Sci-Fi",TV,25,6.6,199.0
14317,computer kakumei  saikyou x saisoku no zunou tanjou,Sci-Fi,Special,1,6.6,5171.0
15325,dakara boku wa  h ga dekinai  recap,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.6,11869.0
7578,gokinjo monogatari the movie,"Comedy, Drama, Romance",Movie,1,6.6,1343.0
9291,hello kitty no cinderella,"Fantasy, Kids",Movie,1,6.6,362.0
23787,hi scoool  seha girls,"Comedy, Game",TV,13,6.6,7440.0
30237,hyakka ryouran  samurai after specials,Ecchi,Special,2,6.6,3703.0
16101,jinrui wa suitai shimashita  ningen san no  yousei san memo,"Fantasy, Seinen",ONA,1,6.6,3083.0
3280,kinnikuman  kessen  shichinin no seigi choujin vs  uchuu nobushi,"Action, Comedy, Shounen, Sports",Special,1,6.6,406.0
8140,konchuu monogatari minashigo hutch  1989 ,"Adventure, Comedy, Drama",TV,55,6.6,438.0
8304,koutetsu sangokushi special,"Historical, Shounen",Special,1,6.6,614.0
32481,love live  kouhaku special anime,Music,Special,1,6.59,1291.0
5165,macross 25th anniversary  all that vf macross f version,"Action, Mecha, Sci-Fi",ONA,1,6.6,2219.0
8518,mai otome special  otome no inori,"School, Slice of Life",Special,1,6.6,2068.0
4209,mission e,"Action, Comedy, School, Sci-Fi",TV,12,6.6,3931.0
10808,mobile suit gundam age,"Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031.0
6270,neko machi,"Fantasy, Horror",OVA,1,6.6,716.0
23427,oneechan ga kita special,"Comedy, Slice of Life",Special,1,6.6,11094.0
1807,prism ark,"Action, Comedy, Drama, Fantasy, Magic",TV,12,6.6,16596.0
10810,pucca  2008 ,"Action, Comedy, Parody, Romance",TV,13,6.6,2173.0
20155,ro kyu bu  ss recap,"Comedy, Ecchi, School, Sports",Special,1,6.6,2148.0
9078,rokudenashi blues 1993,"Action, Comedy, Drama, School, Shounen, Sports",Movie,1,6.6,298.0
1724,saint october,"Adventure, Fantasy",TV,26,6.6,3838.0
17551,shakugan no shana  shana  amp  yuuji no naze nani shana  nandemo shitsumon bako ,"Comedy, Fantasy, Supernatural",Special,1,6.6,3965.0
13251,shin hikari shinwa  palutena no kagami,"Adventure, Comedy, Fantasy",ONA,3,6.6,1763.0
10109,softenni,"Comedy, Ecchi, School, Sports",TV,12,6.6,16068.0
22785,sono hanabira ni kuchizuke wo  risa x miya gekijou,"Comedy, Romance, School, Shoujo Ai, Slice of Life",ONA,10,6.6,2291.0
12439,soukou kihei votoms  vol 1 stories of the   039 a t  votoms  039 ,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.6,289.0
17821,stella jogakuin koutou ka c³ bu,"Military, School, Sports",TV,13,6.6,36235.0
950,street fighter alpha  generations,"Adventure, Shounen",Movie,1,6.6,8906.0
7522,taichi senjimon,"Action, Adventure, Fantasy, Magic",TV,39,6.6,577.0
8109,tottoko hamtarou movie 4  hamtaro to fushigi no oni no emon tou,"Adventure, Comedy, Kids",Movie,1,6.6,962.0
8965,tottoko hamtarou ova 3  hamuchanzu to niji no kuni no oujisama   sekai de ichiban no takaramono,"Adventure, Comedy, Kids",OVA,1,6.6,745.0
3570,yadosagashi,"Adventure, Fantasy, Kids, Slice of Life",Special,1,6.6,1113.0
28155,yoru no yatterman,"Action, Adventure, Comedy, Drama",TV,12,6.6,22662.0
23579,12 sai ,"Romance, School, Shoujo",OVA,8,6.59,6211.0
29863,anata wo zutto aishiteru,"Adventure, Kids",Movie,1,6.59,520.0
1789,argento soma special,"Action, Mecha, Sci-Fi",Special,1,6.59,2508.0
9795,atashin  039 chi movie,Comedy,Movie,1,6.59,260.0
25457,avengers confidential  black widow to punisher,"Action, Sci-Fi, Seinen",Movie,1,6.59,1742.0
9857,bakusou kyoudai let  039 s  amp  go special,"Adventure, Cars, Shounen, Sports",Special,1,6.59,344.0
105,boys be   ,"Comedy, Romance, Shounen, Slice of Life",TV,13,6.59,15026.0
4383,catman series iii,"Comedy, Fantasy, Slice of Life",TV,6,6.59,796.0
2836,chiisana viking vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,1452.0
2771,chou kuse ni narisou,"Comedy, Romance, School, Shoujo, Slice of Life",TV,39,6.59,752.0
14989,chousoku henkei gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,3183.0
7336,cyborg 009  chou ginga densetsu,"Action, Sci-Fi, Space",Movie,1,6.59,1003.0
2637,doraemon  it  039 s autumn ,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.59,483.0
13139,gakkatsu ,"Comedy, School",TV,25,6.59,5208.0
3154,gatchaman,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,6.59,1407.0
16199,girls und panzer  shoukai shimasu ,"Military, School",Special,2,6.59,11042.0
3776,go  go  itsutsugo land,School,TV,50,6.59,393.0
30721,hacka doll the animation,"Comedy, Sci-Fi",TV,13,6.59,19502.0
20469,himeyuri,"Drama, Historical",Movie,1,6.59,395.0
23121,jinsei,"Comedy, School, Slice of Life",TV,13,6.59,40413.0
1456,l r  licensed by royal,"Action, Adventure, Mystery, Police",TV,12,6.59,2388.0
31598,luger code 1951,"Action, Fantasy",Special,1,6.59,14410.0
11221,machikado no märchen,Romance,OVA,1,6.59,333.0
5164,macross 25th anniversary  all that vf macross zero version,"Action, Mecha, Sci-Fi",ONA,1,6.59,2062.0
13231,metal fight beyblade zero g,"Adventure, Sports",TV,38,6.59,3533.0
17637,miyakawa ke no kuufuku,Slice of Life,ONA,10,6.59,12077.0
31121,monster musume no iru nichijou  hobo mainichi     namappoi douga,"Comedy, Slice of Life",ONA,60,6.59,13801.0
2047,ningyo,Fantasy,Movie,1,6.59,2265.0
920,nurse witch komugi chan magikarte special,"Comedy, Magic, Parody",Special,1,6.59,3397.0
7117,pika don,"Drama, Historical",Movie,1,6.59,392.0
21571,pokemon  pikachu  kore nan no kagi ,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213.0
1854,rockman hoshi ni negai wo,"Action, Adventure, Sci-Fi",OVA,3,6.59,1979.0
12929,saint seiya omega,"Action, Adventure, Fantasy, Shounen",TV,97,6.59,22684.0
562,sakura taisen  le nouveau paris,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608.0
27967,senran kagura  estival versus   shoujo tachi no sentaku,"Action, Comedy, Ecchi",OVA,1,6.59,6920.0
4524,shenmue  the movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682.0
171,strange dawn,"Adventure, Drama, Fantasy",TV,13,6.59,1865.0
14647,tantei opera milky holmes  alternative,"Comedy, Mystery, Super Power",Special,2,6.59,3755.0
2718,umi no triton,"Adventure, Fantasy, Shounen",TV,27,6.59,709.0
21103,utopia,Music,Music,1,6.59,3519.0
1746,zoids fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087.0
32301,active raid  kidou kyoushuushitsu dai hachi gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517.0
6093,anmitsu hime,"Comedy, Historical, Shoujo",TV,51,6.58,407.0
1666,babel nisei  1973 ,"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655.0
30573,break blade  virgins war,Action,Special,1,6.58,1876.0
15605,brothers conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069.0
7395,card wang  mix master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,617.0
33240,chi  039 s sweet home  2016 ,Slice of Life,TV,2.0,6.57,3437.0
8375,chogattai majutsu robot ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409.0
7048,crush gear nitro,"Cars, Shounen, Sports",TV,50,6.58,700.0
9690,densetsu no yuusha no densetsu  iris report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765.0
6518,eiga de toujou  tamagotchi dokidoki  uchuu no maigotchi  ,Kids,Movie,1,6.58,312.0
1396,future gpx cyber formula  early days renewal,"Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338.0
8215,genji tsuushin agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477.0
2073,hengen taima yakou karura mau  sendai kokeshi enka,"Horror, Shoujo",OVA,6,6.58,328.0
10491,higurashi no naku koro ni kira,"Mystery, Parody",OVA,4,6.58,46712.0
1988,himawari  ,"Comedy, Romance",TV,13,6.58,7275.0
3873,honey honey no suteki na bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386.0
3099,juusenshi gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855.0
6374,kagaku ninja tai gatchaman ii,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903.0
10202,kamen rider den o  imagin anime 3,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.58,350.0
19685,kanojo ga flag wo oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,74634.0
4760,kanokon specials,Ecchi,Special,12,6.58,19232.0
3609,kikou kantai dairugger xv,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121.0
6310,kinnikuman ii sei  second generations,Comedy,Movie,1,6.58,459.0
7295,koi tsubomi,"Fantasy, Music",Music,1,6.58,1242.0
3876,maeterlinck no aoi tori  tyltyl mytyl no bouken ryokou,"Adventure, Fantasy",TV,26,6.58,279.0
2045,mahou no tenshi creamy mami  eien no once more,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.58,498.0
1879,midnight eye  gokuu,"Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670.0
9395,miyanishi tatsuya gekijou  omae umasou da na,"Adventure, Kids",TV,20,6.58,833.0
34475,monster strike  rain of memories,"Action, Fantasy, Game",ONA,1,6.58,313.0
4316,nanami chan 3rd series,"Comedy, Kids",TV,16,6.58,314.0
8496,neko neko fantasia,Comedy,OVA,1,6.58,187.0
5938,onegai my melody kirara ,"Comedy, Fantasy, Magic",TV,52,6.58,741.0
683,otogi story tenshi no shippo specials,"Comedy, Fantasy, Magic, Romance",OVA,2,6.58,1270.0
6555,pokemon  pikachu no kirakira daisousaku ,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786.0
11853,pokemon  pikachu no summer bridge story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535.0
28511,precure all stars movie  haru no carnival ,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988.0
3757,sekai meisaku douwa  aladdin to mahou no lamp,"Adventure, Fantasy",Movie,1,6.58,573.0
836,sister princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714.0
9421,smanime,"Action, Seinen",OVA,3,6.58,246.0
2726,sukeban deka,"Action, Drama, Police, School, Shoujo",OVA,2,6.58,1663.0
31608,teekyuu 4 specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977.0
8603,tegami  haikei juugo no kimi e,"Music, School, Slice of Life",Music,1,6.58,653.0
30218,the idolm ster cinderella girls  special program,"Comedy, Music",Special,1,6.57,1802.0
5819,tori no uta,Fantasy,OVA,1,6.58,2426.0
14173,upotte   ova,"Comedy, Ecchi, Military, School, Seinen",OVA,1,6.58,10076.0
19081,weekender girl,Music,Music,1,6.58,1174.0
9376,yamato takeru  after war,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243.0
5454,yokuwakaru gendaimahou,"Comedy, Magic",TV,12,6.58,17422.0
10015,yu gi oh  zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480.0
819,boku wa imouto ni koi wo suru,"Romance, Shoujo",OVA,1,6.57,26923.0
7176,cheburashka arere ,"Comedy, Kids, Slice of Life",TV,26,6.57,2482.0
2881,chinmoku no kantai,"Drama, Military",OVA,3,6.57,924.0
8815,domo tv,Comedy,TV,26,6.57,832.0
30907,eine kleine,"Drama, Music, Romance, Slice of Life",Music,1,6.57,261.0
22053,gakkou no kaidan  ova ,"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452.0
1600,galaxy angel rune,"Comedy, Sci-Fi",TV,13,6.57,3551.0
1159,geobreeders 2  mouryou yuugekitai file xx ransen toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984.0
4242,ginga reppuu baxingar,"Action, Adventure, Mecha",TV,39,6.57,399.0
4597,kouya no shounen isamu,"Action, Adventure, Shounen",TV,52,6.57,319.0
8332,kudan,Fantasy,Movie,1,6.57,189.0
25283,kuusen madoushi kouhosei no kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870.0
1039,mizuiro  2003 ,"Drama, Romance, Supernatural",OVA,2,6.57,2325.0
4933,muu no hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344.0
20539,nameko ke no ichizoku,"Comedy, Slice of Life",OVA,13,6.57,439.0
1163,neo ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332.0
3194,ningyohime marina no bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889.0
5844,pokemon  pikachu no obake carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365.0
7550,pokemon  pikachu tanken club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571.0
1527,pokemon  senritsu no mirage pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040.0
163,power stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308.0
417,ragnarök the animation,"Action, Fantasy, Magic",TV,26,6.57,32711.0
7496,saiyuuki  son gokuu monogatari,Adventure,Movie,1,6.57,574.0
28861,takamiya nasuno desu   teekyuu spin off,"Comedy, Shounen",TV,12,6.57,8213.0
6705,tayutayu  pure my heart,Comedy,Special,6,6.57,4876.0
685,to heart  remember my memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752.0
1981,twilight q,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962.0
7377,winter sonata episode 0,"Drama, Romance",Special,1,6.57,3300.0
943,yume tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719.0
599,yuugen kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370.0
2702,bakukyuu renpatsu  super bedaman,"Adventure, Game",TV,18,6.56,592.0
6119,cookin  039  idol ai  mai  main ,"Comedy, Kids",TV,305,6.56,956.0
9479,coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291.0
16702,doraemon  nobita to mirai note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271.0
7157,dr  slump movie 07  arale chan n cha  penguin mura yori ai wo komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575.0
5496,feng yun jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455.0
2809,fuusen shoujo temple chan,"Adventure, Comedy, Kids",TV,26,6.56,204.0
12497,garakuta doori no stain  epilogue,Comedy,OVA,1,6.56,181.0
34213,getsuyoubi no tawawa,Slice of Life,ONA,12,6.56,16663.0
18771,gifuu doudou    kanetsugu to keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511.0
1570,happiness ,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393.0
9333,koi sento,"Comedy, Romance",OVA,1,6.56,4830.0
12429,last exile  ginyoku no fam recaps,"Action, Adventure, Sci-Fi",Special,2,6.56,4621.0
1495,maetel legend,"Drama, Sci-Fi, Space",OVA,2,6.56,1974.0
7601,mashin eiyuuden wataru  owarinaki toki no monogatari,Fantasy,OVA,3,6.56,318.0
6492,minky momo in tabidachi no eki,"Drama, Fantasy, Magic, Shoujo",OVA,1,6.56,400.0
2367,moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432.0
3810,mori no youki na kobito tachi  belfy to lillibit,"Adventure, Comedy, Fantasy",TV,26,6.56,561.0
2503,nangoku shounen papuwa kun,"Adventure, Comedy, Shounen",TV,42,6.56,407.0
23605,ninja slayer from animation,Action,ONA,26,6.56,26062.0
3758,panda no daibouken,Adventure,Movie,1,6.56,300.0
2234,panda z  the robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358.0
10739,panty  amp  stocking in sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669.0
21695,pokemon xy sp  road to kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865.0
29419,pokemon xy  new year  039 s eve 2014 super mega special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358.0
14675,rinne no lagrange  kamogawa memoria,"Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787.0
8287,sd gundam sangokuden brave battle warriors,"Action, Historical, Mecha",TV,51,6.56,2388.0
9202,seikon no qwaser  jotei no shouzou,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1,6.56,14605.0
23325,shirogane no ishi  argevollen,"Action, Mecha",TV,24,6.56,30770.0
27891,sword art online ii  debriefing,"Action, Adventure, Fantasy, Game",Special,1,6.56,39092.0
4154,time bokan series  yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,1012.0
3075,tondera house no daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,630.0
10595,vitaminx addiction,"Romance, School",OVA,3,6.56,1428.0
14283,vividred operation,"Action, Ecchi, Sci-Fi",TV,12,6.56,45869.0
4991,wakakusa monogatari,"Historical, Slice of Life",Special,1,6.56,373.0
19151,walkure romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131.0
22249,yodaka no hoshi,"Adventure, Kids",Movie,1,6.56,1082.0
5772,akaneiro ni somaru saka  hardcore,"Comedy, Ecchi, Harem, Romance",Special,1,6.55,26925.0
6452,akuu daisakusen srungle,"Action, Mecha, Sci-Fi",TV,53,6.55,518.0
3401,aru tabibito no nikki specials,"Adventure, Fantasy",Special,3,6.55,5473.0
6629,asari chan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263.0
5070,beast wars second chou seimeitai transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,1327.0
